code,description,tag
441927008,Time of patient arrival to location for anesthesia (observable entity),observable entity
441930001,Bath ankylosing spondylitis metrology index score (observable entity),observable entity
441936007,Number of hours oxygen therapy required per day (observable entity),observable entity
441968004,Time of patient arrival in healthcare facility (observable entity),observable entity
441969007,Time of patient departure from procedure room (observable entity),observable entity
442126001,Start time for preparation of patient in procedure room (observable entity),observable entity
442133001,Housing history (observable entity),observable entity
442137000,Completion time of procedure (observable entity),observable entity
442194005,Swollen joint count for rheumatoid arthritis assessment (observable entity),observable entity
442229000,Amount of money spent per day on drug habit (observable entity),observable entity
442230005,Percentage of oxygen delivered to subject during oxygen therapy (observable entity),observable entity
442239006,European pressure ulcer advisory panel classification (observable entity),observable entity
442244004,Length of time homeless (observable entity),observable entity
442272006,Time patient ready for transport (observable entity),observable entity
442273001,Time procedure room ready for next case (observable entity),observable entity
442275008,Time of patient arrival in post anesthesia care location (observable entity),observable entity
