code,description,tag
702656001,Surveillance of intrauterine device contraception (regime/therapy),regime/therapy
702679000,Surveillance of vaginal pessary method of contraception (regime/therapy),regime/therapy
702680002,Surveillance of vaginal hormone releasing ring method of contraception (regime/therapy),regime/therapy
702683000,Surveillance of oral contraceptive pill for non-contraceptive use (regime/therapy),regime/therapy
702686008,Surveillance of oral contraception (regime/therapy),regime/therapy
702736005,Supervision of high risk pregnancy with history of previous cesarean section (regime/therapy),regime/therapy
702737001,Supervision of high risk pregnancy with history of gestational diabetes mellitus (regime/therapy),regime/therapy
702738006,Supervision of high risk pregnancy (regime/therapy),regime/therapy
702739003,Supervision of high risk pregnancy with history of previous molar pregnancy (regime/therapy),regime/therapy
702740001,Supervision of high risk pregnancy with history of previous precipitate labor (regime/therapy),regime/therapy
702741002,Supervision of high risk pregnancy for multigravida (regime/therapy),regime/therapy
702742009,Supervision of high risk pregnancy for social problem (regime/therapy),regime/therapy
702743004,Supervision of high risk pregnancy for multigravida age 15 years or younger (regime/therapy),regime/therapy
702744005,Supervision of high risk pregnancy for primigravida age 15 years or younger (regime/therapy),regime/therapy
702780005,Multisystemic therapy (regime/therapy),regime/therapy
703090000,Initiation of contraception (regime/therapy),regime/therapy
703091001,Initiation of depot contraception (regime/therapy),regime/therapy
703143004,Initiation of transdermal contraception (regime/therapy),regime/therapy
703144005,Initiation of hormone releasing contraceptive vaginal ring (regime/therapy),regime/therapy
703884003,Reiki (regime/therapy),regime/therapy
703967008,Ovarian hyperstimulation syndrome care (regime/therapy),regime/therapy
703968003,Monitoring of fluid output from drain (regime/therapy),regime/therapy
703970007,Celiac disease monitoring (regime/therapy),regime/therapy
704042003,Non-invasive cardiac output monitoring (regime/therapy),regime/therapy
704073004,Supervision getting out of bed (regime/therapy),regime/therapy
704074005,Supervision when away from usual care setting (regime/therapy),regime/therapy
704118000,Epidural catheter care (regime/therapy),regime/therapy
704120002,Change in chronic obstructive pulmonary disease management plan (regime/therapy),regime/therapy
704121003,Step up change in chronic obstructive pulmonary disease management plan (regime/therapy),regime/therapy
704123000,Step down change in chronic obstructive pulmonary disease management plan (regime/therapy),regime/therapy
704125007,Cerebrovascular accident six month review (regime/therapy),regime/therapy
704132003,Vaginal care (regime/therapy),regime/therapy
704135001,Penile care (regime/therapy),regime/therapy
705073009,Care of conscious patient (regime/therapy),regime/therapy
706915004,Maintaining subdued lighting (regime/therapy),regime/therapy
707076002,Epistaxis care (regime/therapy),regime/therapy
707166002,Alcohol reduction program (regime/therapy),regime/therapy
707202005,Monitoring of blood loss per vagina (regime/therapy),regime/therapy
707203000,Monitoring of drainage of amniotic fluid per vagina (regime/therapy),regime/therapy
707204006,Monitoring of discharge per vagina (regime/therapy),regime/therapy
707260000,Monitoring of venous pressure (regime/therapy),regime/therapy
707263003,Meropenem desensitization therapy (regime/therapy),regime/therapy
707264009,Piperacillin and tazobactam desensitization therapy (regime/therapy),regime/therapy
707265005,Aortic aneurysm monitoring (regime/therapy),regime/therapy
707808001,Oxygen therapy support (regime/therapy),regime/therapy
707984001,Anti-tumor necrosis factor drug monitoring (regime/therapy),regime/therapy
709009001,Triple P - Positive Parenting Program (regime/therapy),regime/therapy
709011005,Endoscopy care (regime/therapy),regime/therapy
709068007,More Than Words program (regime/therapy),regime/therapy
709069004,Learning Language and Loving It program (regime/therapy),regime/therapy
709262003,Luteinizing hormone and follicle stimulating hormone check (regime/therapy),regime/therapy
709563009,Voluntary care (regime/therapy),regime/therapy
709564003,Restricting oral intake (regime/therapy),regime/therapy
710063002,Nephrostomy care (regime/therapy),regime/therapy
710081004,Smoking cessation therapy (regime/therapy),regime/therapy
710766003,Implementation of immunization regime (regime/therapy),regime/therapy
710767007,Implementation of physical restraint regime (regime/therapy),regime/therapy
710768002,Implementation of seizure management regime (regime/therapy),regime/therapy
710769005,Implementation of safety regime (regime/therapy),regime/therapy
710819007,Support for dignified dying (regime/therapy),regime/therapy
710820001,Support of beliefs (regime/therapy),regime/therapy
710821002,Support of spiritual ritual (regime/therapy),regime/therapy
710865005,Support for family mourning process (regime/therapy),regime/therapy
710866006,Support for use of traditional therapy (regime/therapy),regime/therapy
710867002,Support for family decision making process (regime/therapy),regime/therapy
710869004,Support for family coping process (regime/therapy),regime/therapy
710870003,Support for caregiver during weaning (regime/therapy),regime/therapy
710871004,Support for caregiver during toilet training (regime/therapy),regime/therapy
710872006,Regimen management support (regime/therapy),regime/therapy
710950005,Progressive mobility (regime/therapy),regime/therapy
710959006,Implementation of immobilization regime (regime/therapy),regime/therapy
710968008,Defecation care (regime/therapy),regime/therapy
710979003,Observation of altered perception (regime/therapy),regime/therapy
710986006,Monitoring drug withdrawal (regime/therapy),regime/therapy
710987002,Monitoring patient location using an exit alarm (regime/therapy),regime/therapy
710988007,Monitoring of tissue perfusion (regime/therapy),regime/therapy
710991007,Monitoring for risk of complications of nurse-controlled analgesia (regime/therapy),regime/therapy
710992000,Monitoring for risk of complications of patient-controlled analgesia (regime/therapy),regime/therapy
710993005,Monitoring response to treatment (regime/therapy),regime/therapy
710994004,Monitoring pedal pulse (regime/therapy),regime/therapy
710995003,Monitoring pain (regime/therapy),regime/therapy
710996002,Monitoring height (regime/therapy),regime/therapy
710997006,Monitoring for impaired family coping (regime/therapy),regime/therapy
710998001,Monitoring for child abuse (regime/therapy),regime/therapy
710999009,Monitoring food intake (regime/therapy),regime/therapy
711000008,Monitoring fluid output (regime/therapy),regime/therapy
711001007,Monitoring fluid intake (regime/therapy),regime/therapy
711002000,Monitoring fall risk (regime/therapy),regime/therapy
711003005,Monitoring bowel motility (regime/therapy),regime/therapy
711004004,Monitoring activity tolerance (regime/therapy),regime/therapy
711016005,Metaphon phonological therapy (regime/therapy),regime/therapy
711027007,Diabetic ulcer care (regime/therapy),regime/therapy
711078000,Debriefing of patient after restraint (regime/therapy),regime/therapy
711107008,Injury care (regime/therapy),regime/therapy
711127009,Post-surgical monitoring for signs and symptoms of infection (regime/therapy),regime/therapy
711282006,Skin condition care (regime/therapy),regime/therapy
711283001,Cognitive behavior therapy by unidisciplinary team (regime/therapy),regime/therapy
711284007,Assessment by uniprofessional team (regime/therapy),regime/therapy
711290006,Assessment by multiprofessional team (regime/therapy),regime/therapy
711446003,Transplantation of kidney regime (regime/therapy),regime/therapy
711450005,Language Steps program (regime/therapy),regime/therapy
712502006,Multidimensional treatment foster care (regime/therapy),regime/therapy
712558003,Anger management therapy (regime/therapy),regime/therapy
712586006,Care of incontinence appliance (regime/therapy),regime/therapy
712652008,Video interaction guidance (regime/therapy),regime/therapy
712837004,Active surveillance of prostate cancer (regime/therapy),regime/therapy
713061001,Mellow Bumps Program (regime/therapy),regime/therapy
713116003,Monitoring adherence to medication regime (regime/therapy),regime/therapy
713117007,Monitoring fetal development (regime/therapy),regime/therapy
713118002,Monitoring mechanical heart support device (regime/therapy),regime/therapy
713119005,Monitoring confusion (regime/therapy),regime/therapy
713120004,Counting fetal movement (regime/therapy),regime/therapy
713121000,Management of fatigue (regime/therapy),regime/therapy
713149007,Facilitating ability to perform role (regime/therapy),regime/therapy
713150007,Diabetic foot ulcer prevention (regime/therapy),regime/therapy
713233004,Supervision of high risk pregnancy with history of previous neonatal death (regime/therapy),regime/therapy
713234005,Supervision of high risk pregnancy with history of previous intrauterine death (regime/therapy),regime/therapy
713235006,Supervision of high risk pregnancy with history of previous antepartum hemorrhage (regime/therapy),regime/therapy
713237003,Supervision of high risk pregnancy with history of previous big baby (regime/therapy),regime/therapy
713238008,Supervision of high risk pregnancy with history of previous abnormal baby (regime/therapy),regime/therapy
713239000,Supervision of high risk pregnancy with history of previous primary postpartum hemorrhage (regime/therapy),regime/therapy
713240003,Supervision of high risk pregnancy with poor obstetric history (regime/therapy),regime/therapy
713241004,Supervision of high risk pregnancy with history of previous fetal distress (regime/therapy),regime/therapy
713242006,Supervision of high risk pregnancy with poor reproductive history (regime/therapy),regime/therapy
713386003,Supervision of high risk pregnancy for maternal short stature (regime/therapy),regime/therapy
713387007,Supervision of high risk pregnancy with family history of diabetes mellitus (regime/therapy),regime/therapy
713700008,Smoking cessation drug therapy (regime/therapy),regime/therapy
715191006,Telehealth asthma monitoring (regime/therapy),regime/therapy
