"conceptId","term","read2_code","read2_term","read2_chapter"
"719131000","Neurological Disorders Depression Inventory in Epilepsy (assessment scale)","38VX.00","Neurological Disorders Depression Inventory in Epilepsy","3 - Diagnostic procedures"
"719872000","Fibrosis-4 index (assessment scale)","38V6.00","FIB-4 (Fibrosis-4) index","3 - Diagnostic procedures"
"719874004","Parenting Daily Hassles Scale (assessment scale)","38V9.00","Parenting Daily Hassles Scale","3 - Diagnostic procedures"
"719878001","Social Satisfaction Questionnaire (assessment scale)","38VA.00","Social Satisfaction Questionnaire","3 - Diagnostic procedures"
"720433000","Patient Health Questionnaire Nine Item score (observable entity)","388f.00","Patient health questionnaire (PHQ-9) score","3 - Diagnostic procedures"
"721101008","Head impulse test (procedure)","313R.00","Head thrust test","3 - Diagnostic procedures"
"721101008","Head impulse test (procedure)","313R.11","Head impulse test","3 - Diagnostic procedures"
"735259005","Congestive heart failure, hypertension, age 2, diabetes mellitus, stroke 2, vascular disease, age, sex category stroke risk score (observable entity)","38DE000","Congestive heart failure, hypertension, age 2, diabetes mellitus, stroke 2, vascular disease, age, sex category score","3 - Diagnostic procedures"
"736534008","EuroQol five dimension five level index value (observable entity)","38GJ600","EuroQol five dimension five level index value","3 - Diagnostic procedures"
"736535009","EuroQol visual analogue score (observable entity)","38GJ500","EuroQol visual analogue score","3 - Diagnostic procedures"
"736639007","International Consultation on Incontinence Questionnaire-Urinary Incontinence-Short Form (assessment scale)","38DG.00","International consultation on incontinence questionnaire short form","3 - Diagnostic procedures"
"736952000","Osteoporotic fracture probability assessment tool (assessment scale)","38DC.00","World Health Organisation FRAX 10 year osteoporotic fracture probability score","3 - Diagnostic procedures"
"736957006","Hip fracture probability score using fracture risk assessment tool (observable entity)","38DB.00","World Health Organisation FRAX 10 year hip fracture probability score","3 - Diagnostic procedures"
"737012009","Oxford Knee Score using revised scoring system (observable entity)","388q000","Oxford knee score using revised scoring system","3 - Diagnostic procedures"
"762241007","Dundee Coronary Risk Disk (assessment scale)","38G8.00","Dundee CVS risk score","3 - Diagnostic procedures"
"763008007","Congestive heart failure, hypertension, age 75 years or older, diabetes mellitus and previous stroke or transient ischemic attack score (observable entity)","38DE.00","Congestive heart failure, hypertension, age, diabetes, stroke 2 risk score","3 - Diagnostic procedures"
"763008007","Congestive heart failure, hypertension, age 75 years or older, diabetes mellitus and previous stroke or transient ischemic attack score (observable entity)","38DE.11","CHADS2 risk score","3 - Diagnostic procedures"
"91181000000101","Health of the Nation Outcome Scale for children and adolescents (assessment scale)","38P0.00","Health of the Nation Outcome Scale for children and adolescents","3 - Diagnostic procedures"
"165871000000103","Peak expiratory flow rate measured using EN 13826 device (observable entity)","339o.00","Peak expiratory flow rate measured using EN 13826 device","3 - Diagnostic procedures"
"166061000000108","Registered nursing contribution to care determination (regime/therapy)","388X.00","Registered nursing contribution to care determination","3 - Diagnostic procedures"
"166841000000102","United Kingdom Prospective Diabetes Study 10 year coronary heart disease risk score (assessment scale)","388Y.00","United Kingdom Prospective Diabetes Study 10yr coronary heart disease risk score","3 - Diagnostic procedures"
"178271000000100","Predicted peak expiratory flow rate using EN 13826 standard (observable entity)","339p.00","Predicted peak expiratory flow rate using EN 13826 standard","3 - Diagnostic procedures"
"199001000000103","Wireless capsule endoscopy (procedure)","316C.00","Wireless capsule endoscopy","3 - Diagnostic procedures"
"201151000000100","Residual volume/total lung capacity (observable entity)","3389.00","Residual volume/total lung capacity","3 - Diagnostic procedures"
"201171000000109","Carbon monoxide transfer coefficient (observable entity)","337A.00","Carbon monoxide transfer coefficient","3 - Diagnostic procedures"
"201171000000109","Carbon monoxide transfer coefficient (observable entity)","337A.11","DLCO/VA","3 - Diagnostic procedures"
"205111000000102","New Zealand major joint replacement priority score (assessment scale)","388h.00","New Zealand major joint replacement priority score","3 - Diagnostic procedures"
"205371000000105","Case management risk assessment score (assessment scale)","388i.00","Case management risk assessment score","3 - Diagnostic procedures"
"206011000000109","Waterlow appetite score (observable entity)","39C4A00","Waterlow appetite score","3 - Diagnostic procedures"
"206021000000103","Waterlow continence score (observable entity)","39C4900","Waterlow continence score","3 - Diagnostic procedures"
"206031000000101","Waterlow medication score (observable entity)","39C4800","Waterlow medication score","3 - Diagnostic procedures"
"206041000000105","Waterlow mobility score (observable entity)","39C4700","Waterlow mobility score","3 - Diagnostic procedures"
"206051000000108","Waterlow neurological deficit score (observable entity)","39C4600","Waterlow neurological deficit score","3 - Diagnostic procedures"
"206061000000106","Waterlow build/weight for height score (observable entity)","39C4500","Waterlow build/weight for height score","3 - Diagnostic procedures"
"206071000000104","Waterlow tissue malnutrition score (observable entity)","39C4400","Waterlow tissue malnutrition score","3 - Diagnostic procedures"
"206081000000102","Waterlow skin type visual risk areas score (observable entity)","39C4300","Waterlow skin type visual risk areas score","3 - Diagnostic procedures"
"206091000000100","Waterlow major surgery/trauma score (observable entity)","39C4200","Waterlow major surgery/trauma score","3 - Diagnostic procedures"
"206101000000108","Waterlow age score (observable entity)","39C4100","Waterlow age score","3 - Diagnostic procedures"
"206111000000105","Waterlow sex score (observable entity)","39C4000","Waterlow sex score","3 - Diagnostic procedures"
"247791000000107","Allergy testing (procedure)","336..00","Allergy testing NOS","3 - Diagnostic procedures"
"247791000000107","Allergy testing (procedure)","336Z.00","Allergy testing NOS","3 - Diagnostic procedures"
"248351000000102","Christo inventory for substance-misuse services score (assessment scale)","388k.00","Christo inventory for substance-misuse services score","3 - Diagnostic procedures"
"248641000000109","Brief Assessment Schedule Depression Cards (assessment scale)","388l.00","BASDEC - Brief Assessment Schedule Depression Cards score","3 - Diagnostic procedures"
"280491000000105","Child in care health assessment (procedure)","38C0.00","Child in care health assessment","3 - Diagnostic procedures"
"286461000000102","Incremental shuttle walk test (procedure)","33L2.00","Incremental shuttle walk test","3 - Diagnostic procedures"
"287061000000105","Individual programme planning meeting (procedure)","3877.00","Individual programme planning meeting","3 - Diagnostic procedures"
"293401000000105","Maelor pressure ulcer risk assessment score (assessment scale)","39C6.00","Maelor pressure ulcer risk assessment score","3 - Diagnostic procedures"
"293401000000105","Maelor pressure ulcer risk assessment score (assessment scale)","39C6.11","Maelor score","3 - Diagnostic procedures"
"302331000000106","Royal College of Physicians asthma assessment (assessment scale)","388t.00","Royal College of Physicians asthma assessment","3 - Diagnostic procedures"
"302331000000106","Royal College of Physicians asthma assessment (assessment scale)","388t.11","RCP (Royal College of Physicians) three questions","3 - Diagnostic procedures"
"303471000000106","Fast Alcohol Screening Test (assessment scale)","388u.00","Fast alcohol screening test","3 - Diagnostic procedures"
"312251000000109","Common assessment framework for children and young people (regime/therapy)","38E..00","Common assessment framework for children and young people","3 - Diagnostic procedures"
"312291000000101","Common assessment framework for children and young people form completed (finding)","38E0.00","Common Assessment Framework for children and young people form completed","3 - Diagnostic procedures"
"326781000000101","Insomnia severity index (assessment scale)","38D1.00","Insomnia severity index","3 - Diagnostic procedures"
"335781000000108","Single alcohol screening questionnaire (assessment scale)","38D2.00","Single alcohol screening questionnaire","3 - Diagnostic procedures"
"335811000000106","Alcohol use disorder identification test consumption questionnaire (assessment scale)","38D4.00","Alcohol use disorder identification test consumption questionnaire","3 - Diagnostic procedures"
"335841000000107","Alcohol use disorder identification test Piccinelli consumption questionnaire (assessment scale)","38D5.00","Alcohol use disorder identification test Piccinelli consumption questionnaire","3 - Diagnostic procedures"
"341431000000102","Assessing cardiovascular risk using Scottish Intercollegiate Guidelines Network score (assessment scale)","38D6.00","Assessing cardiovascular risk using Scottish Intercollegiate Guidelines Network score","3 - Diagnostic procedures"
"341431000000102","Assessing cardiovascular risk using Scottish Intercollegiate Guidelines Network score (assessment scale)","38D6.11","ASSIGN score","3 - Diagnostic procedures"
"341461000000107","Improving access to psychological therapies programme inclusion and employment questionnaire (assessment scale)","38D7.00","Improving Access to Psychological Therapies programme inclusion and employment questionnaire","3 - Diagnostic procedures"
"341891000000103","Improving access to psychological therapies programme work and social adjustment scale (assessment scale)","38D8.00","Improving Access to Psychological Therapies programme work and social adjustment scale","3 - Diagnostic procedures"
"341951000000101","Improving access to psychological therapies programme patient experience questionnaire part 1 (assessment scale)","38D9.00","Improving Access to Psychological Therapies programme patient experience questionnaire part 1","3 - Diagnostic procedures"
"341981000000107","Improving access to psychological therapies programme patient experience questionnaire part 2 (assessment scale)","38DA.00","Improving Access to Psychological Therapies programme patient experience questionnaire part 2","3 - Diagnostic procedures"
"353641000000105","QRISK cardiovascular disease 10 year risk score (assessment scale)","38DF.00","QRISK cardiovascular disease 10 year risk score","3 - Diagnostic procedures"
"374261000000109","Improving access to psychological therapies programme phobia scale (assessment scale)","38Du.00","Improving Access to Psychological Therapies programme phobia scale","3 - Diagnostic procedures"
"376951000000105","European pressure ulcer advisory panel grade 1 ulcer (disorder)","39C7.00","EPUAP (European pressure ulcer advisory panel) grade 1 ulcer","3 - Diagnostic procedures"
