"conceptId","term","read2_code","read2_term","read2_chapter"
"1010701000000103","90 minute plasma glucose level (observable entity)","44g5.00","90 minute plasma glucose level","4 - Laboratory procedures"
"1010711000000101","120 minute plasma glucose level (observable entity)","44g6.00","120 minute plasma glucose level","4 - Laboratory procedures"
"1010721000000107","Avian influenza virus ribonucleic acid detection assay (observable entity)","43jQ100","Avian influenza virus ribonucleic acid detection assay","4 - Laboratory procedures"
"1010731000000109","Astrovirus ribonucleic acid detection assay (observable entity)","43jP100","Astrovirus ribonucleic acid detection assay","4 - Laboratory procedures"
"1010741000000100","Arbovirus ribonucleic acid detection assay (observable entity)","43jN100","Arbovirus ribonucleic acid detection assay","4 - Laboratory procedures"
"1010751000000102","Adenovirus deoxyribonucleic acid detection assay (observable entity)","43jM100","Adenovirus deoxyribonucleic acid detection assay","4 - Laboratory procedures"
"1010761000000104","Urine 3-methoxytyramine concentration (observable entity)","4Q2g000","Urine 3-methoxytyramine concentration","4 - Laboratory procedures"
"1010771000000106","Plasma pancreastatin level (observable entity)","4Q2A000","Plasma pancreastatin level","4 - Laboratory procedures"
"1010781000000108","Serum quinine level (observable entity)","4Q14000","Serum quinine level","4 - Laboratory procedures"
"1010791000000105","Plasma pipecolic acid level (observable entity)","44p1000","Plasma pipecolic acid level","4 - Laboratory procedures"
"1010801000000109","Plasma phenylalanine:tyrosine ratio (observable entity)","44lzZ00","Plasma phenylalanine:tyrosine ratio","4 - Laboratory procedures"
"1010811000000106","JAK2 exon 12 mutation analysis (observable entity)","4L4N.00","JAK2 exon 12 mutation analysis","4 - Laboratory procedures"
"1010821000000100","Plasma vasoactive intestinal polypeptide level (observable entity)","4496000","Plasma vasoactive intestinal polypeptide level","4 - Laboratory procedures"
"1010831000000103","Plasma inhibin B level (observable entity)","443r000","Plasma inhibin B level","4 - Laboratory procedures"
"1010841000000107","Plasma inhibin A level (observable entity)","443q000","Plasma inhibin A level","4 - Laboratory procedures"
"1010851000000105","Faecal coproporphyrin III content (observable entity)","47F3.00","Faecal coproporphyrin III content","4 - Laboratory procedures"
"1010861000000108","Urine paraquat screening test (observable entity)","44qe.00","Urine paraquat screening test","4 - Laboratory procedures"
"1010871000000101","Human immunodeficiency virus drug resistance test (observable entity)","4J3N.00","Human immunodeficiency virus drug resistance test","4 - Laboratory procedures"
"1010881000000104","Calreticulin targeted genetic test (observable entity)","4L4L.00","Calreticulin targeted genetic test","4 - Laboratory procedures"
"1010891000000102","V-raf murine sarcoma viral oncogene homolog B targeted genetic test (observable entity)","4L4K.00","BRAF targeted genetic test","4 - Laboratory procedures"
"1010901000000101","Haemolytic complement (AP50) level (observable entity)","43IK.00","Haemolytic complement (AP50) level","4 - Laboratory procedures"
"1010911000000104","Chromatin immunoglobulin G antibody level (observable entity)","43bV.00","Chromatin immunoglobulin G antibody level","4 - Laboratory procedures"
"1010921000000105","Marguerite ox-eye daisy specific immunoglobulin E antibody level (observable entity)","43WiK00","Marguerite ox-eye daisy specific IgE antibody level","4 - Laboratory procedures"
"1010931000000107","Alpha-amino-3-hydroxy-5-methyl-4-isoxazolepropionic acid receptor immunoglobulin G antibody level (observable entity)","43rZ.00","Alpha-amino-3-hydroxy-5-methyl-4-isoxazolepropionic acid receptor immunoglobulin G antibody level","4 - Laboratory procedures"
"1010941000000103","Haemoglobin A1c (monitoring ranges) (observable entity)","44TB100","Haemoglobin A1c (monitoring ranges)","4 - Laboratory procedures"
"1010951000000100","Haemoglobin A1c (diagnostic reference range) (observable entity)","44TB000","Haemoglobin A1c (diagnostic reference range)","4 - Laboratory procedures"
"1010961000000102","Plasma D-dimer concentration (observable entity)","42Qf000","Plasma D-dimer concentration","4 - Laboratory procedures"
"1010971000000109","Human epithelial type 2 cell antinuclear antibody screening test (observable entity)","43c9000","HEp-2 (human epithelial type 2) cell antinuclear antibody screening test","4 - Laboratory procedures"
"1010981000000106","Serum pentobarbital concentration (observable entity)","44vi.00","Serum pentobarbital concentration","4 - Laboratory procedures"
"1010991000000108","Serum procalcitonin level (observable entity)","44Ab.00","Serum procalcitonin level","4 - Laboratory procedures"
"1011001000000107","Haemoglobin A quantitation (observable entity)","42V2000","Haemoglobin A quantitation","4 - Laboratory procedures"
"1011011000000109","Percentage CD20 count (observable entity)","43sM.00","Percentage CD20 count","4 - Laboratory procedures"
"1011021000000103","Serum granulocyte antibody level (observable entity)","43rg.00","Serum granulocyte antibody level","4 - Laboratory procedures"
"1011031000000101","Serum glutamic acid decarboxylase antibody concentration (observable entity)","43m8000","Serum glutamic acid decarboxylase antibody concentration","4 - Laboratory procedures"
"1011041000000105","Serum islet antigen 2 antibody concentration (observable entity)","43ax.00","Serum islet antigen 2 antibody concentration","4 - Laboratory procedures"
"1011051000000108","Low vaginal swab culture (observable entity)","4J17100","Low vaginal swab culture","4 - Laboratory procedures"
"1011061000000106","High vaginal swab culture (observable entity)","4J17000","High vaginal swab culture","4 - Laboratory procedures"
"1011071000000104","Neisseria gonorrhoeae culture (observable entity)","4J2D.00","Neisseria gonorrhoeae culture","4 - Laboratory procedures"
"1011081000000102","Serum pregnancy associated plasma protein A concentration (observable entity)","4Q3R.00","Serum pregnancy associated plasma protein A concentration","4 - Laboratory procedures"
"1011091000000100","Red blood cell galactose-1-phosphate uridyltransferase activity (observable entity)","42G8.00","Red blood cell galactose-1-phosphate uridyltransferase activity","4 - Laboratory procedures"
"1011101000000108","Whole blood galactose-1-phosphate concentration (observable entity)","44Zh.00","Whole blood galactose-1-phosphate concentration","4 - Laboratory procedures"
"1011111000000105","Whole blood adenosine deaminase activity (observable entity)","44yC000","Whole blood adenosine deaminase activity","4 - Laboratory procedures"
"1011121000000104","Serum oestrone concentration (observable entity)","4Q2h100","Serum oestrone concentration","4 - Laboratory procedures"
"1011131000000102","Urine oestrone concentration (observable entity)","4Q2h000","Urine oestrone concentration","4 - Laboratory procedures"
"1011141000000106","Serum amyloid A concentration (observable entity)","4Q3D000","Serum amyloid A concentration","4 - Laboratory procedures"
"1011151000000109","Plasma osteocalcin concentration (observable entity)","4Q34000","Plasma osteocalcin concentration","4 - Laboratory procedures"
"1011161000000107","Serum hyaluronic acid concentration (observable entity)","4Q3E000","Serum hyaluronic acid concentration","4 - Laboratory procedures"
"1011171000000100","Serum mannose binding lectin concentration (observable entity)","4Q3F000","Serum mannose binding lectin concentration","4 - Laboratory procedures"
"1011181000000103","Whole blood galactokinase activity (observable entity)","4Q91000","Whole blood galactokinase activity","4 - Laboratory procedures"
"1011191000000101","Whole blood steroid sulphatase activity (observable entity)","4Q94000","Whole blood steroid sulphatase activity","4 - Laboratory procedures"
"1011201000000104","Whole blood glutathione peroxidase activity (observable entity)","4Q96000","Whole blood glutathione peroxidase activity","4 - Laboratory procedures"
"1011211000000102","Blood spot alpha-glucosidase level (observable entity)","4Q9A000","Blood spot alpha-glucosidase level","4 - Laboratory procedures"
"1011221000000108","Urine androsterone concentration (observable entity)","4Q2W000","Urine androsterone concentration","4 - Laboratory procedures"
"1011231000000105","Urine 11 oxo-pregnanetriol concentration (observable entity)","4Q2P000","Urine 11 oxo-pregnanetriol concentration","4 - Laboratory procedures"
"1011241000000101","Serum Toxoplasma immunoglobulin G avidity test (observable entity)","43WI000","Serum toxoplasma IgG avidity test","4 - Laboratory procedures"
"1011251000000103","Gentamicin resistant organism screening test (observable entity)","4JRN.00","Gentamicin resistant organism screening test","4 - Laboratory procedures"
"1011261000000100","Serum phospholipase-A2 receptor antibody level (observable entity)","43ra.00","Serum phospholipase-A2 receptor antibody level","4 - Laboratory procedures"
"1011271000000107","Serum Sjögren's syndrome A 60 kiloDalton antibody (Ro) concentration (observable entity)","43N0200","Serum SSA 60 (Ro) antibody concentration","4 - Laboratory procedures"
"1011281000000109","Serum ribonucleoprotein 68 kiloDalton antibody concentration (observable entity)","43N3300","Serum RNP 68 antibody concentration","4 - Laboratory procedures"
"1011291000000106","Serum ribonucleoprotein A antibody concentration (observable entity)","43N3200","Serum RNP A antibody concentration","4 - Laboratory procedures"
"1011301000000105","Urine 17 alpha hydroxy pregnanolone:creatinine ratio (observable entity)","4Q2S000","Urine 17 alpha hydroxy pregnanolone:creatinine ratio","4 - Laboratory procedures"
"1011311000000107","Serum Sjögren's syndrome A 52 kiloDalton antibody (Ro) concentration (observable entity)","43N0300","Serum SSA 52 (Ro) antibody concentration","4 - Laboratory procedures"
"1011321000000101","Plasma heparin assay (observable entity)","42Q7000","Plasma heparin assay","4 - Laboratory procedures"
"1011331000000104","Plasma adrenocorticotrophic hormone precursor level (observable entity)","4Q2C000","Plasma adrenocorticotrophic hormone precursor level","4 - Laboratory procedures"
"1011341000000108","Serum anti-Mullerian hormone level (observable entity)","4Q2i000","Serum anti-Mullerian hormone level","4 - Laboratory procedures"
"1011351000000106","Whole blood chromium concentration (observable entity)","44Ll000","Whole blood chromium concentration","4 - Laboratory procedures"
"1011361000000109","Blood spot maple syrup urine disease screening test (observable entity)","44qd.00","Blood spot maple syrup urine disease screening test","4 - Laboratory procedures"
"1011371000000102","Blood spot homocystinuria screening test (observable entity)","44qc.00","Blood spot homocystinuria screening test","4 - Laboratory procedures"
"1011381000000100","Blood spot isovaleric acidaemia screening test (observable entity)","44qb.00","Blood spot isovaleric acidaemia screening test","4 - Laboratory procedures"
"1011391000000103","Blood spot glutaric aciduria type 1 screening test (observable entity)","44qa.00","Blood spot glutaric aciduria type 1 screening test","4 - Laboratory procedures"
"1011401000000100","Blood spot leucine level (observable entity)","44tR.00","Blood spot leucine level","4 - Laboratory procedures"
"1011411000000103","Blood spot methionine level (observable entity)","44tQ.00","Blood spot methionine level","4 - Laboratory procedures"
"1011421000000109","Blood spot immunoreactive trypsin level (observable entity)","44CZ200","Blood spot immunoreactive trypsin level","4 - Laboratory procedures"
"1011431000000106","Blood spot glutarylcarnitine level (observable entity)","44tS.00","Blood spot glutarylcarnitine level","4 - Laboratory procedures"
"1011441000000102","Urine chloride:creatinine ratio (observable entity)","44lw000","Urine chloride:creatinine ratio","4 - Laboratory procedures"
"1011451000000104","Urine N-telopeptide:creatinine ratio (observable entity)","46gx.00","Urine N-telopeptide:creatinine ratio","4 - Laboratory procedures"
